2013/2014,SC Heerenveen,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,4.0,2.0,6.0,1.0,3.0,4.0,6.0,2.0,6.0,0.6666666666666666,5.0,2.0,8.0,6.0,7.0,0.5833333333333334,6.0,2.0,11.0,9.0,8.0,0.6153846153846154,5.0,2.0,12.0,10.0,11.0,0.8461538461538461,3.0,4.0,16.0,12.0,12.0,0.8,4.0,4.0,19.0,15.0,15.0,1.0,3.0,5.0,21.0,16.0,16.0,0.8888888888888888,4.0,5.0,22.0,17.0,16.0,0.8421052631578947,8.0,4.0,24.0,20.0,16.0,0.8421052631578947,9.0,3.0,25.0,22.0,16.0,0.7272727272727273,10.0,1.0,25.0,24.0,19.0,0.7916666666666666,9.0,4.0,30.0,26.0,20.0,0.7407407407407407,9.0,4.0,31.0,27.0,23.0,0.7666666666666667,7.0,6.0,34.0,28.0,23.0,0.696969696969697,8.0,5.0,35.0,30.0,26.0,0.7222222222222222,5.0,6.0,37.0,31.0,29.0,0.7837837837837838,5.0,10.0,42.0,32.0,30.0,0.75,5.0,10.0,44.0,34.0,30.0,0.6976744186046512,5.0,8.0,45.0,37.0,33.0,0.75,5.0,11.0,48.0,37.0,33.0,0.7021276595744681,5.0,9.0,48.0,39.0,36.0,0.75,5.0,11.0,51.0,40.0,36.0,0.7058823529411765,6.0,8.0,51.0,43.0,37.0,0.6851851851851852,6.0,8.0,51.0,43.0,40.0,0.7017543859649122,6.0,9.0,53.0,44.0,43.0,0.7413793103448276,6.0,12.0,56.0,44.0,43.0,0.7288135593220338,6.0,10.0,56.0,46.0,44.0,0.7096774193548387,6.0,10.0,58.0,48.0,45.0,0.6923076923076923,6.0,10.0,60.0,50.0,48.0,0.7272727272727273,6.0,13.0,63.0,50.0,51.0,0.7391304347826086,6.0,15.0,65.0,50.0,54.0,0.7714285714285715,6.0,18.0,69.0,51.0,57.0,0.8028169014084507,5.0,21.0,72.0,51.0
2014/2015,ADO Den Haag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-1.0,0.0,1.0,1.0,0.16666666666666666,11.0,-1.0,2.0,3.0,4.0,0.4444444444444444,7.0,2.0,5.0,3.0,4.0,0.3333333333333333,12.0,1.0,7.0,6.0,5.0,0.4166666666666667,12.0,1.0,7.0,6.0,6.0,0.4,12.0,1.0,8.0,7.0,6.0,0.4,15.0,0.0,10.0,10.0,6.0,0.3333333333333333,16.0,-5.0,11.0,16.0,7.0,0.3333333333333333,16.0,-5.0,12.0,17.0,10.0,0.4166666666666667,14.0,-3.0,14.0,17.0,10.0,0.37037037037037035,15.0,-4.0,14.0,18.0,13.0,0.43333333333333335,14.0,-3.0,17.0,20.0,13.0,0.41935483870967744,15.0,-5.0,18.0,23.0,14.0,0.4117647058823529,15.0,-5.0,19.0,24.0,14.0,0.3783783783783784,16.0,-7.0,20.0,27.0,15.0,0.375,16.0,-7.0,22.0,29.0,16.0,0.37209302325581395,14.0,-7.0,22.0,29.0,17.0,0.3695652173913043,14.0,-7.0,24.0,31.0,17.0,0.3469387755102041,15.0,-8.0,24.0,32.0,17.0,0.3269230769230769,15.0,-9.0,25.0,34.0,20.0,0.36363636363636365,14.0,-7.0,27.0,34.0,21.0,0.3620689655172414,14.0,-7.0,27.0,34.0,24.0,0.39344262295081966,14.0,-6.0,30.0,36.0,27.0,0.421875,13.0,-5.0,33.0,38.0,28.0,0.4375,14.0,-5.0,34.0,39.0,28.0,0.417910447761194,14.0,-6.0,34.0,40.0,28.0,0.4,14.0,-8.0,35.0,43.0,28.0,0.4,14.0,-9.0,35.0,44.0,31.0,0.4246575342465753,13.0,-8.0,38.0,46.0,34.0,0.4473684210526316,12.0,-6.0,40.0,46.0,34.0,0.43037974683544306,13.0,-8.0,41.0,49.0,37.0,0.45121951219512196,13.0,-7.0,42.0,49.0,37.0,0.43529411764705883,13.0,-8.0,42.0,50.0,37.0,0.42045454545454547,13.0,-9.0,44.0,53.0
2014/2015,Ajax,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,4.0,1.0,6.0,1.0,2.0,5.0,7.0,2.0,6.0,0.6666666666666666,3.0,3.0,8.0,5.0,6.0,0.5,7.0,1.0,8.0,7.0,9.0,0.75,5.0,2.0,10.0,8.0,12.0,0.8,2.0,3.0,11.0,8.0,15.0,1.0,2.0,6.0,16.0,10.0,16.0,0.8888888888888888,2.0,6.0,16.0,10.0,17.0,0.8095238095238095,2.0,6.0,17.0,11.0,20.0,0.8333333333333334,2.0,8.0,20.0,12.0,23.0,0.8518518518518519,2.0,12.0,24.0,12.0,26.0,0.8666666666666667,2.0,14.0,28.0,14.0,29.0,0.9354838709677419,2.0,17.0,32.0,15.0,30.0,0.8823529411764706,2.0,17.0,33.0,16.0,33.0,0.8918918918918919,2.0,22.0,38.0,16.0,36.0,0.9,2.0,24.0,41.0,17.0,39.0,0.9069767441860465,2.0,26.0,43.0,17.0,42.0,0.9130434782608695,2.0,28.0,45.0,17.0,43.0,0.8775510204081632,2.0,28.0,45.0,17.0,43.0,0.8269230769230769,2.0,27.0,45.0,18.0,43.0,0.7818181818181819,2.0,26.0,45.0,19.0,46.0,0.7931034482758621,2.0,27.0,47.0,20.0,49.0,0.8032786885245902,2.0,29.0,51.0,22.0,50.0,0.78125,2.0,29.0,52.0,23.0,53.0,0.828125,2.0,31.0,55.0,24.0,56.0,0.835820895522388,2.0,32.0,56.0,24.0,59.0,0.8428571428571429,2.0,35.0,60.0,25.0,62.0,0.8857142857142857,2.0,36.0,61.0,25.0,63.0,0.863013698630137,2.0,36.0,62.0,26.0,66.0,0.868421052631579,2.0,38.0,64.0,26.0,67.0,0.8481012658227848,2.0,38.0,64.0,26.0,68.0,0.8292682926829268,2.0,38.0,65.0,27.0,71.0,0.8352941176470589,2.0,41.0,68.0,27.0,71.0,0.8068181818181818,2.0,40.0,69.0,29.0
2014/2015,AZ,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,3.0,0.0,3.0,0.5,7.0,1.0,4.0,3.0,3.0,0.3333333333333333,13.0,-2.0,4.0,6.0,6.0,0.5,8.0,0.0,7.0,7.0,6.0,0.5,11.0,-1.0,7.0,8.0,9.0,0.6,8.0,0.0,8.0,8.0,12.0,0.8,5.0,1.0,11.0,10.0,13.0,0.7222222222222222,6.0,1.0,13.0,12.0,13.0,0.6190476190476191,8.0,-2.0,13.0,15.0,14.0,0.5833333333333334,9.0,-2.0,15.0,17.0,15.0,0.5555555555555556,11.0,-2.0,18.0,20.0,18.0,0.6,5.0,-1.0,19.0,20.0,21.0,0.6774193548387096,4.0,0.0,20.0,20.0,24.0,0.7058823529411765,4.0,2.0,22.0,20.0,27.0,0.7297297297297297,4.0,4.0,24.0,20.0,28.0,0.7,5.0,4.0,26.0,22.0,28.0,0.6511627906976745,5.0,1.0,26.0,25.0,31.0,0.6739130434782609,5.0,3.0,28.0,25.0,32.0,0.6530612244897959,5.0,3.0,29.0,26.0,35.0,0.6730769230769231,5.0,5.0,32.0,27.0,38.0,0.6909090909090909,5.0,6.0,33.0,27.0,41.0,0.7068965517241379,4.0,8.0,37.0,29.0,41.0,0.6721311475409836,4.0,6.0,39.0,33.0,44.0,0.6875,4.0,8.0,41.0,33.0,47.0,0.734375,3.0,10.0,43.0,33.0,47.0,0.7014925373134329,4.0,6.0,45.0,39.0,47.0,0.6714285714285714,4.0,4.0,46.0,42.0,50.0,0.7142857142857143,4.0,5.0,48.0,43.0,50.0,0.684931506849315,4.0,2.0,49.0,47.0,50.0,0.6578947368421053,5.0,-1.0,51.0,52.0,53.0,0.6708860759493671,5.0,1.0,54.0,53.0,56.0,0.6829268292682927,4.0,3.0,56.0,53.0,59.0,0.6941176470588235,4.0,4.0,59.0,55.0,62.0,0.7045454545454546,3.0,7.0,63.0,56.0
2014/2015,FC Dordrecht,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,1.0,2.0,1.0,3.0,0.5,8.0,0.0,3.0,3.0,4.0,0.4444444444444444,9.0,0.0,3.0,3.0,4.0,0.3333333333333333,14.0,-2.0,4.0,6.0,4.0,0.3333333333333333,15.0,-3.0,4.0,7.0,5.0,0.3333333333333333,15.0,-3.0,5.0,8.0,5.0,0.3333333333333333,17.0,-7.0,7.0,14.0,5.0,0.2777777777777778,17.0,-10.0,8.0,18.0,5.0,0.23809523809523808,17.0,-12.0,9.0,21.0,5.0,0.20833333333333334,17.0,-14.0,9.0,23.0,5.0,0.18518518518518517,18.0,-18.0,9.0,27.0,5.0,0.16666666666666666,18.0,-22.0,9.0,31.0,5.0,0.16129032258064516,18.0,-24.0,9.0,33.0,5.0,0.14705882352941177,18.0,-28.0,9.0,37.0,5.0,0.13513513513513514,18.0,-30.0,10.0,40.0,6.0,0.15,18.0,-30.0,11.0,41.0,7.0,0.16279069767441862,18.0,-30.0,12.0,42.0,7.0,0.15217391304347827,18.0,-32.0,12.0,44.0,10.0,0.20408163265306123,18.0,-31.0,13.0,44.0,11.0,0.21153846153846154,18.0,-31.0,13.0,44.0,11.0,0.2,18.0,-35.0,13.0,48.0,12.0,0.20689655172413793,18.0,-35.0,13.0,48.0,12.0,0.19672131147540983,18.0,-40.0,14.0,54.0,12.0,0.1875,18.0,-43.0,14.0,57.0,15.0,0.234375,18.0,-42.0,16.0,58.0,15.0,0.22388059701492538,18.0,-44.0,16.0,60.0,15.0,0.21428571428571427,18.0,-45.0,17.0,62.0,15.0,0.21428571428571427,18.0,-46.0,18.0,64.0,15.0,0.2054794520547945,18.0,-47.0,20.0,67.0,16.0,0.21052631578947367,18.0,-47.0,22.0,69.0,16.0,0.20253164556962025,18.0,-50.0,22.0,72.0,17.0,0.2073170731707317,18.0,-50.0,22.0,72.0,17.0,0.2,18.0,-53.0,22.0,75.0,20.0,0.22727272727272727,18.0,-52.0,24.0,76.0
2014/2015,FC Groningen,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,1.0,3.0,2.0,6.0,1.0,3.0,3.0,6.0,3.0,6.0,0.6666666666666666,4.0,0.0,6.0,6.0,9.0,0.75,2.0,2.0,8.0,6.0,9.0,0.75,6.0,-1.0,8.0,9.0,9.0,0.6,9.0,-2.0,8.0,10.0,12.0,0.8,7.0,-1.0,9.0,10.0,12.0,0.6666666666666666,8.0,-5.0,9.0,14.0,13.0,0.6190476190476191,10.0,-5.0,10.0,15.0,14.0,0.5833333333333334,10.0,-5.0,12.0,17.0,17.0,0.6296296296296297,6.0,-4.0,13.0,17.0,17.0,0.5666666666666667,9.0,-6.0,13.0,19.0,18.0,0.5806451612903226,8.0,-6.0,14.0,20.0,21.0,0.6176470588235294,6.0,-5.0,16.0,21.0,22.0,0.5945945945945946,6.0,-5.0,17.0,22.0,23.0,0.575,7.0,-5.0,18.0,23.0,24.0,0.5581395348837209,7.0,-5.0,19.0,24.0,24.0,0.5217391304347826,8.0,-7.0,19.0,26.0,25.0,0.5102040816326531,9.0,-7.0,21.0,28.0,28.0,0.5384615384615384,8.0,-5.0,23.0,28.0,29.0,0.5272727272727272,7.0,-5.0,25.0,30.0,29.0,0.5,9.0,-7.0,27.0,34.0,30.0,0.4918032786885246,10.0,-7.0,28.0,35.0,30.0,0.46875,10.0,-9.0,29.0,38.0,31.0,0.484375,10.0,-9.0,30.0,39.0,34.0,0.5074626865671642,8.0,-7.0,32.0,39.0,34.0,0.4857142857142857,10.0,-8.0,33.0,41.0,35.0,0.5,10.0,-8.0,35.0,43.0,36.0,0.4931506849315068,10.0,-8.0,36.0,44.0,39.0,0.5131578947368421,10.0,-7.0,39.0,46.0,42.0,0.5316455696202531,8.0,-4.0,43.0,47.0,43.0,0.524390243902439,8.0,-4.0,44.0,48.0,43.0,0.5058823529411764,8.0,-5.0,44.0,49.0,46.0,0.5227272727272727,8.0,-4.0,49.0,53.0
2014/2015,FC Twente,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-1.6666666666666667,18.0,0.0,1.0,1.0,-4.0,-0.6666666666666666,18.0,0.0,3.0,3.0,-3.0,-0.3333333333333333,18.0,0.0,4.0,4.0,-2.0,-0.16666666666666666,18.0,0.0,4.0,4.0,1.0,0.08333333333333333,17.0,1.0,6.0,5.0,4.0,0.26666666666666666,17.0,4.0,10.0,6.0,7.0,0.4666666666666667,14.0,6.0,13.0,7.0,8.0,0.4444444444444444,13.0,6.0,15.0,9.0,9.0,0.42857142857142855,14.0,6.0,16.0,10.0,9.0,0.375,16.0,5.0,17.0,12.0,12.0,0.4444444444444444,13.0,7.0,19.0,12.0,15.0,0.5,12.0,11.0,23.0,12.0,18.0,0.5806451612903226,7.0,12.0,25.0,13.0,18.0,0.5294117647058824,10.0,11.0,26.0,15.0,19.0,0.5135135135135135,10.0,11.0,28.0,17.0,19.0,0.475,11.0,9.0,28.0,19.0,22.0,0.5116279069767442,9.0,10.0,31.0,21.0,22.0,0.4782608695652174,11.0,8.0,32.0,24.0,25.0,0.5102040816326531,8.0,10.0,34.0,24.0,28.0,0.5384615384615384,7.0,11.0,36.0,25.0,28.0,0.509090909090909,8.0,9.0,36.0,27.0,28.0,0.4827586206896552,10.0,7.0,37.0,30.0,28.0,0.45901639344262296,11.0,5.0,39.0,34.0,28.0,0.4375,11.0,4.0,40.0,36.0,29.0,0.453125,11.0,4.0,41.0,37.0,30.0,0.44776119402985076,12.0,4.0,43.0,39.0,33.0,0.4714285714285714,11.0,6.0,45.0,39.0,34.0,0.4857142857142857,11.0,6.0,47.0,41.0,34.0,0.4657534246575342,11.0,1.0,47.0,46.0,37.0,0.4868421052631579,11.0,3.0,50.0,47.0,37.0,0.46835443037974683,11.0,2.0,50.0,48.0,37.0,0.45121951219512196,12.0,0.0,50.0,50.0,40.0,0.47058823529411764,11.0,3.0,53.0,50.0,43.0,0.48863636363636365,10.0,5.0,56.0,51.0
2014/2015,FC Utrecht,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-2.0,0.0,2.0,3.0,0.5,9.0,-1.0,2.0,3.0,6.0,0.6666666666666666,5.0,0.0,4.0,4.0,6.0,0.5,9.0,-2.0,5.0,7.0,7.0,0.5833333333333334,9.0,-2.0,5.0,7.0,10.0,0.6666666666666666,6.0,-1.0,6.0,7.0,10.0,0.6666666666666666,8.0,-3.0,7.0,10.0,10.0,0.5555555555555556,11.0,-4.0,9.0,13.0,13.0,0.6190476190476191,9.0,-2.0,12.0,14.0,13.0,0.5416666666666666,12.0,-6.0,13.0,19.0,16.0,0.5925925925925926,9.0,-4.0,16.0,20.0,17.0,0.5666666666666667,8.0,-4.0,18.0,22.0,17.0,0.5483870967741935,11.0,-6.0,19.0,25.0,20.0,0.5882352941176471,9.0,-2.0,24.0,26.0,20.0,0.5405405405405406,9.0,-4.0,26.0,30.0,20.0,0.5,10.0,-6.0,27.0,33.0,23.0,0.5348837209302325,8.0,-3.0,30.0,33.0,23.0,0.5,10.0,-4.0,31.0,35.0,24.0,0.4897959183673469,11.0,-4.0,33.0,37.0,24.0,0.46153846153846156,12.0,-6.0,33.0,39.0,24.0,0.43636363636363634,12.0,-7.0,33.0,40.0,24.0,0.41379310344827586,13.0,-9.0,34.0,43.0,27.0,0.4426229508196721,12.0,-4.0,40.0,44.0,28.0,0.4375,12.0,-4.0,41.0,45.0,29.0,0.453125,12.0,-4.0,41.0,45.0,32.0,0.47761194029850745,10.0,0.0,47.0,47.0,32.0,0.45714285714285713,12.0,-2.0,48.0,50.0,32.0,0.45714285714285713,12.0,-3.0,51.0,54.0,33.0,0.4520547945205479,12.0,-3.0,52.0,55.0,33.0,0.4342105263157895,13.0,-5.0,52.0,57.0,36.0,0.45569620253164556,12.0,-4.0,53.0,57.0,39.0,0.47560975609756095,11.0,-2.0,55.0,57.0,40.0,0.47058823529411764,12.0,-2.0,57.0,59.0,41.0,0.4659090909090909,11.0,-2.0,60.0,62.0
2014/2015,Feyenoord,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,1.0,1.0,0.0,4.0,0.6666666666666666,6.0,1.0,2.0,1.0,4.0,0.4444444444444444,10.0,0.0,3.0,3.0,5.0,0.4166666666666667,10.0,0.0,3.0,3.0,5.0,0.4166666666666667,13.0,-1.0,4.0,5.0,5.0,0.3333333333333333,14.0,-2.0,4.0,6.0,8.0,0.5333333333333333,11.0,2.0,8.0,6.0,11.0,0.6111111111111112,9.0,6.0,12.0,6.0,14.0,0.6666666666666666,7.0,7.0,14.0,7.0,17.0,0.7083333333333334,3.0,8.0,15.0,7.0,20.0,0.7407407407407407,3.0,10.0,17.0,7.0,21.0,0.7,3.0,10.0,17.0,7.0,24.0,0.7741935483870968,3.0,12.0,19.0,7.0,24.0,0.7058823529411765,3.0,11.0,22.0,11.0,27.0,0.7297297297297297,3.0,14.0,27.0,13.0,28.0,0.7,4.0,14.0,29.0,15.0,31.0,0.7209302325581395,3.0,15.0,30.0,15.0,34.0,0.7391304347826086,3.0,17.0,33.0,16.0,35.0,0.7142857142857143,3.0,17.0,33.0,16.0,38.0,0.7307692307692307,3.0,18.0,35.0,17.0,38.0,0.6909090909090909,4.0,16.0,36.0,20.0,41.0,0.7068965517241379,3.0,17.0,38.0,21.0,41.0,0.6721311475409836,3.0,15.0,38.0,23.0,44.0,0.6875,3.0,16.0,41.0,25.0,45.0,0.703125,4.0,16.0,41.0,25.0,48.0,0.7164179104477612,3.0,19.0,44.0,25.0,51.0,0.7285714285714285,3.0,20.0,46.0,26.0,54.0,0.7714285714285715,3.0,21.0,48.0,27.0,57.0,0.7808219178082192,3.0,24.0,52.0,28.0,58.0,0.7631578947368421,3.0,24.0,54.0,30.0,58.0,0.7341772151898734,3.0,23.0,54.0,31.0,59.0,0.7195121951219512,3.0,23.0,55.0,32.0,59.0,0.6941176470588235,3.0,20.0,56.0,36.0,59.0,0.6704545454545454,4.0,17.0,56.0,39.0
2014/2015,Go Ahead Eagles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-1.0,2.0,3.0,0.0,0.0,15.0,-2.0,4.0,6.0,1.0,0.1111111111111111,15.0,-2.0,4.0,6.0,4.0,0.3333333333333333,13.0,-1.0,5.0,6.0,4.0,0.3333333333333333,14.0,-2.0,6.0,8.0,5.0,0.3333333333333333,13.0,-2.0,7.0,9.0,5.0,0.3333333333333333,16.0,-6.0,7.0,13.0,8.0,0.4444444444444444,14.0,-5.0,10.0,15.0,11.0,0.5238095238095238,12.0,-4.0,13.0,17.0,11.0,0.4583333333333333,13.0,-6.0,14.0,20.0,11.0,0.4074074074074074,14.0,-8.0,15.0,23.0,12.0,0.4,15.0,-8.0,17.0,25.0,15.0,0.4838709677419355,14.0,-6.0,19.0,25.0,16.0,0.47058823529411764,13.0,-6.0,21.0,27.0,16.0,0.43243243243243246,13.0,-8.0,21.0,29.0,16.0,0.4,15.0,-9.0,22.0,31.0,16.0,0.37209302325581395,16.0,-14.0,22.0,36.0,16.0,0.34782608695652173,16.0,-15.0,22.0,37.0,19.0,0.3877551020408163,14.0,-14.0,23.0,37.0,19.0,0.36538461538461536,14.0,-16.0,23.0,39.0,20.0,0.36363636363636365,15.0,-16.0,23.0,39.0,20.0,0.3448275862068966,15.0,-17.0,24.0,41.0,23.0,0.3770491803278688,15.0,-16.0,25.0,41.0,23.0,0.359375,15.0,-18.0,25.0,43.0,23.0,0.359375,15.0,-19.0,26.0,45.0,23.0,0.34328358208955223,15.0,-22.0,26.0,48.0,23.0,0.32857142857142857,16.0,-23.0,26.0,49.0,23.0,0.32857142857142857,17.0,-25.0,26.0,51.0,23.0,0.3150684931506849,17.0,-26.0,26.0,52.0,23.0,0.3026315789473684,17.0,-28.0,27.0,55.0,26.0,0.3291139240506329,17.0,-27.0,28.0,55.0,26.0,0.3170731707317073,17.0,-29.0,28.0,57.0,27.0,0.3176470588235294,17.0,-29.0,29.0,58.0,27.0,0.3068181818181818,17.0,-30.0,29.0,59.0
2014/2015,Heracles Almelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,-3.0,0.0,3.0,0.0,0.0,17.0,-5.0,1.0,6.0,0.0,0.0,17.0,-6.0,1.0,7.0,0.0,0.0,17.0,-8.0,2.0,10.0,0.0,0.0,18.0,-9.0,3.0,12.0,0.0,0.0,18.0,-12.0,4.0,16.0,0.0,0.0,18.0,-14.0,6.0,20.0,3.0,0.16666666666666666,18.0,-9.0,12.0,21.0,3.0,0.14285714285714285,18.0,-10.0,13.0,23.0,3.0,0.125,18.0,-12.0,14.0,26.0,6.0,0.2222222222222222,17.0,-10.0,17.0,27.0,6.0,0.2,17.0,-11.0,18.0,29.0,9.0,0.2903225806451613,17.0,-9.0,21.0,30.0,12.0,0.35294117647058826,16.0,-8.0,22.0,30.0,15.0,0.40540540540540543,15.0,-6.0,26.0,32.0,16.0,0.4,14.0,-6.0,27.0,33.0,16.0,0.37209302325581395,15.0,-9.0,27.0,36.0,16.0,0.34782608695652173,15.0,-12.0,27.0,39.0,16.0,0.32653061224489793,16.0,-14.0,27.0,41.0,16.0,0.3076923076923077,16.0,-16.0,28.0,44.0,17.0,0.3090909090909091,16.0,-16.0,30.0,46.0,17.0,0.29310344827586204,16.0,-19.0,30.0,49.0,20.0,0.32786885245901637,16.0,-17.0,32.0,49.0,21.0,0.328125,16.0,-17.0,33.0,50.0,21.0,0.328125,16.0,-18.0,33.0,51.0,22.0,0.3283582089552239,16.0,-18.0,34.0,52.0,25.0,0.35714285714285715,15.0,-16.0,37.0,53.0,25.0,0.35714285714285715,15.0,-19.0,38.0,57.0,28.0,0.3835616438356164,15.0,-18.0,41.0,59.0,28.0,0.3684210526315789,15.0,-20.0,41.0,61.0,31.0,0.3924050632911392,15.0,-18.0,43.0,61.0,34.0,0.4146341463414634,14.0,-16.0,46.0,62.0,34.0,0.4,14.0,-18.0,46.0,64.0,37.0,0.42045454545454547,14.0,-17.0,47.0,64.0
2014/2015,NAC Breda,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,8.0,0.0,1.0,1.0,1.0,0.16666666666666666,14.0,-5.0,2.0,7.0,2.0,0.2222222222222222,14.0,-5.0,3.0,8.0,5.0,0.4166666666666667,11.0,-3.0,6.0,9.0,8.0,0.6666666666666666,7.0,-2.0,7.0,9.0,8.0,0.5333333333333333,11.0,-3.0,8.0,11.0,8.0,0.5333333333333333,13.0,-6.0,10.0,16.0,8.0,0.4444444444444444,15.0,-11.0,11.0,22.0,9.0,0.42857142857142855,15.0,-11.0,12.0,23.0,10.0,0.4166666666666667,15.0,-11.0,14.0,25.0,10.0,0.37037037037037035,16.0,-12.0,14.0,26.0,10.0,0.3333333333333333,16.0,-13.0,14.0,27.0,10.0,0.3225806451612903,16.0,-15.0,14.0,29.0,10.0,0.29411764705882354,17.0,-19.0,15.0,34.0,13.0,0.35135135135135137,17.0,-18.0,16.0,34.0,13.0,0.325,17.0,-20.0,16.0,36.0,13.0,0.3023255813953488,17.0,-21.0,16.0,37.0,13.0,0.2826086956521739,17.0,-24.0,17.0,41.0,14.0,0.2857142857142857,17.0,-24.0,17.0,41.0,15.0,0.28846153846153844,17.0,-24.0,17.0,41.0,15.0,0.2727272727272727,17.0,-26.0,17.0,43.0,15.0,0.25862068965517243,17.0,-27.0,17.0,44.0,15.0,0.2459016393442623,17.0,-28.0,19.0,47.0,18.0,0.28125,17.0,-27.0,21.0,48.0,19.0,0.296875,17.0,-27.0,22.0,49.0,19.0,0.2835820895522388,17.0,-30.0,22.0,52.0,22.0,0.3142857142857143,17.0,-29.0,23.0,52.0,25.0,0.35714285714285715,16.0,-28.0,27.0,55.0,26.0,0.3561643835616438,16.0,-28.0,27.0,55.0,27.0,0.35526315789473684,16.0,-28.0,29.0,57.0,28.0,0.35443037974683544,16.0,-28.0,29.0,57.0,28.0,0.34146341463414637,16.0,-30.0,30.0,60.0,28.0,0.32941176470588235,16.0,-31.0,32.0,63.0,28.0,0.3181818181818182,16.0,-32.0,36.0,68.0
2014/2015,PEC Zwolle,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,2.0,0.0,6.0,1.0,4.0,3.0,4.0,1.0,9.0,1.0,2.0,4.0,6.0,2.0,9.0,0.75,3.0,2.0,7.0,5.0,12.0,1.0,2.0,4.0,10.0,6.0,12.0,0.8,3.0,3.0,10.0,7.0,15.0,1.0,3.0,5.0,14.0,9.0,16.0,0.8888888888888888,3.0,5.0,14.0,9.0,16.0,0.7619047619047619,4.0,4.0,16.0,12.0,17.0,0.7083333333333334,4.0,4.0,18.0,14.0,17.0,0.6296296296296297,5.0,2.0,18.0,16.0,20.0,0.6666666666666666,4.0,4.0,20.0,16.0,20.0,0.6451612903225806,6.0,3.0,21.0,18.0,23.0,0.6764705882352942,5.0,8.0,26.0,18.0,26.0,0.7027027027027027,5.0,10.0,29.0,19.0,29.0,0.725,3.0,11.0,30.0,19.0,29.0,0.6744186046511628,4.0,10.0,31.0,21.0,32.0,0.6956521739130435,4.0,13.0,35.0,22.0,33.0,0.673469387755102,4.0,13.0,36.0,23.0,36.0,0.6923076923076923,4.0,15.0,38.0,23.0,39.0,0.7090909090909091,3.0,19.0,42.0,23.0,39.0,0.6724137931034483,5.0,15.0,42.0,27.0,39.0,0.639344262295082,5.0,14.0,42.0,28.0,39.0,0.609375,5.0,13.0,44.0,31.0,39.0,0.609375,6.0,12.0,45.0,33.0,42.0,0.6268656716417911,5.0,17.0,51.0,34.0,42.0,0.6,6.0,15.0,51.0,36.0,43.0,0.6142857142857143,7.0,15.0,52.0,37.0,46.0,0.6301369863013698,6.0,16.0,53.0,37.0,46.0,0.6052631578947368,7.0,14.0,54.0,40.0,46.0,0.5822784810126582,7.0,12.0,54.0,42.0,47.0,0.573170731707317,7.0,12.0,55.0,43.0,50.0,0.5882352941176471,6.0,13.0,56.0,43.0,53.0,0.6022727272727273,6.0,16.0,59.0,43.0
2014/2015,PSV,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,3.0,1.0,6.0,1.0,1.0,7.0,9.0,2.0,9.0,1.0,1.0,9.0,12.0,3.0,12.0,1.0,1.0,11.0,14.0,3.0,12.0,1.0,1.0,9.0,15.0,6.0,15.0,1.0,1.0,13.0,19.0,6.0,15.0,1.0,1.0,12.0,19.0,7.0,18.0,1.0,1.0,15.0,22.0,7.0,21.0,1.0,1.0,18.0,25.0,7.0,24.0,1.0,1.0,22.0,30.0,8.0,27.0,1.0,1.0,23.0,31.0,8.0,30.0,1.0,1.0,24.0,33.0,9.0,31.0,1.0,1.0,24.0,34.0,10.0,34.0,1.0,1.0,25.0,38.0,13.0,37.0,1.0,1.0,27.0,41.0,14.0,40.0,1.0,1.0,29.0,43.0,14.0,43.0,1.0,1.0,34.0,48.0,14.0,46.0,1.0,1.0,35.0,49.0,14.0,49.0,1.0,1.0,36.0,51.0,15.0,52.0,1.0,1.0,37.0,53.0,16.0,55.0,1.0,1.0,39.0,55.0,16.0,58.0,1.0,1.0,41.0,58.0,17.0,61.0,1.0,1.0,43.0,62.0,19.0,64.0,1.0,1.0,46.0,65.0,19.0,64.0,1.0,1.0,44.0,66.0,22.0,67.0,1.0,1.0,47.0,69.0,22.0,70.0,1.0,1.0,48.0,71.0,23.0,70.0,1.0,1.0,47.0,72.0,25.0,73.0,1.0,1.0,52.0,77.0,25.0,76.0,1.0,1.0,54.0,80.0,26.0,79.0,1.0,1.0,57.0,84.0,27.0,82.0,1.0,1.0,58.0,87.0,29.0,85.0,1.0,1.0,60.0,89.0,29.0,88.0,1.0,1.0,61.0,92.0,31.0
